Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
STUD4306,18,Non-binary,Postgraduate,Business,No,9,2,Yes,Math,Beginner,4,No,4,Medium,Yes,Positive,No,Africa,No
STUD4307,23,Prefer not to say,Undergraduate,Engineering,Yes,5,3,Yes,History,Intermediate,5,No,5,High,Yes,Positive,Yes,Oceania,Yes
STUD4308,14,Non-binary,Postgraduate,Law,No,5,1,No,Biology,Beginner,5,Yes,4,High,No,Positive,No,South America,Yes
STUD4309,15,Prefer not to say,Undergraduate,Business,No,2,1,Yes,Economics,Intermediate,5,Yes,4,Low,No,Positive,No,North America,No
STUD4310,21,Prefer not to say,Undergraduate,Medicine,Yes,5,1,No,Computer Science,Beginner,1,No,4,Low,Yes,Neutral,No,Asia,Yes
STUD4311,21,Non-binary,Undergraduate,Medicine,Yes,5,1,No,History,Intermediate,4,No,1,Low,No,Positive,Yes,North America,No
STUD4312,24,Male,Undergraduate,Law,Yes,8,3,Yes,Physics,Beginner,1,Yes,2,High,Yes,Positive,No,Europe,Yes
STUD4313,20,Non-binary,Postgraduate,Arts,No,2,4,Yes,Math,Advanced,4,No,2,Low,Yes,Negative,Yes,North America,No
STUD4314,20,Female,High School,Education,Yes,9,4,No,Biology,Intermediate,5,Yes,3,High,No,Negative,Yes,Asia,Yes
STUD4315,28,Male,Undergraduate,Law,Yes,6,3,No,History,Beginner,5,Yes,1,Medium,No,Positive,Yes,Asia,Yes
STUD4316,28,Male,Postgraduate,Law,Yes,4,3,No,Physics,Beginner,3,Yes,4,Low,Yes,Positive,No,Africa,No
STUD4317,16,Male,Postgraduate,Medicine,No,3,1,Yes,Economics,Intermediate,1,No,3,Medium,No,Neutral,Yes,Asia,Yes
STUD4318,13,Non-binary,High School,Science,Yes,8,2,Yes,History,Advanced,4,Yes,2,Medium,Yes,Positive,No,Asia,Yes
STUD4319,20,Non-binary,Postgraduate,Business,No,2,2,No,Art,Advanced,5,No,2,High,Yes,Positive,No,South America,No
STUD4320,30,Male,Postgraduate,Medicine,Yes,5,2,No,Computer Science,Beginner,4,No,3,Low,Yes,Negative,Yes,South America,No
STUD4321,28,Prefer not to say,Postgraduate,Law,No,9,4,No,Physics,Advanced,1,Yes,1,High,No,Neutral,Yes,Asia,Yes
STUD4322,16,Non-binary,Undergraduate,Arts,No,7,3,No,Economics,Intermediate,1,Yes,1,High,No,Neutral,Yes,South America,No
STUD4323,22,Non-binary,Undergraduate,Arts,No,5,4,Yes,History,Intermediate,4,No,5,Low,No,Positive,No,South America,Yes
STUD4324,27,Non-binary,Undergraduate,Law,No,6,1,Yes,Economics,Intermediate,1,Yes,1,High,No,Negative,Yes,Africa,No
STUD4325,19,Female,High School,Arts,No,10,3,No,Biology,Beginner,3,Yes,2,Low,Yes,Positive,Yes,Europe,Yes
STUD4326,17,Non-binary,Postgraduate,Arts,Yes,3,3,No,Art,Intermediate,2,Yes,4,High,No,Neutral,Yes,Africa,Yes
STUD4327,26,Prefer not to say,High School,Science,No,8,3,Yes,Math,Beginner,3,No,1,Low,No,Positive,No,Africa,No
STUD4328,15,Non-binary,Undergraduate,Education,No,6,2,No,Physics,Intermediate,5,No,2,Medium,Yes,Positive,No,North America,No
STUD4329,25,Prefer not to say,High School,Arts,No,5,1,No,History,Beginner,4,Yes,1,Low,No,Positive,No,South America,No
STUD4330,13,Prefer not to say,Postgraduate,Medicine,No,2,1,No,Physics,Beginner,3,Yes,1,High,Yes,Negative,No,South America,Yes
STUD4331,18,Female,High School,Arts,No,2,2,No,Computer Science,Advanced,3,No,1,Low,No,Positive,No,South America,No
STUD4332,18,Male,High School,Science,No,6,4,Yes,Economics,Beginner,1,No,3,High,No,Neutral,No,Asia,Yes
STUD4333,19,Non-binary,Postgraduate,Business,No,6,4,Yes,Economics,Beginner,3,Yes,5,Medium,Yes,Negative,Yes,South America,No
STUD4334,28,Non-binary,Postgraduate,Law,Yes,1,1,Yes,Physics,Beginner,1,No,3,Low,No,Neutral,No,South America,Yes
STUD4335,22,Female,High School,Business,Yes,7,5,Yes,Physics,Advanced,5,Yes,1,High,No,Negative,Yes,Asia,Yes
STUD4336,22,Male,Postgraduate,Law,No,2,3,No,Math,Intermediate,2,No,3,Medium,No,Negative,No,North America,Yes
STUD4337,19,Prefer not to say,High School,Science,No,7,1,Yes,Biology,Beginner,4,No,2,High,No,Neutral,Yes,Africa,No
STUD4338,23,Female,Postgraduate,Law,Yes,1,4,Yes,Art,Advanced,2,No,3,High,Yes,Negative,No,Asia,Yes
STUD4339,23,Non-binary,Undergraduate,Arts,No,4,5,Yes,Math,Advanced,5,Yes,1,High,No,Negative,No,Asia,Yes
STUD4340,20,Male,Undergraduate,Medicine,Yes,7,3,No,Art,Beginner,4,No,2,Low,No,Negative,Yes,Oceania,No
STUD4341,27,Prefer not to say,Postgraduate,Medicine,No,2,5,Yes,Computer Science,Beginner,1,No,2,Low,Yes,Negative,Yes,Oceania,No
STUD4342,20,Female,High School,Engineering,Yes,1,5,Yes,Computer Science,Advanced,2,Yes,1,High,Yes,Positive,No,Oceania,Yes
STUD4343,22,Female,High School,Medicine,Yes,4,3,Yes,Economics,Advanced,1,Yes,4,High,Yes,Neutral,Yes,South America,Yes
STUD4344,14,Male,Undergraduate,Arts,Yes,9,3,No,Computer Science,Beginner,4,Yes,3,Low,No,Neutral,Yes,Oceania,Yes
STUD4345,28,Prefer not to say,Postgraduate,Education,No,2,4,Yes,Biology,Beginner,2,No,5,High,Yes,Neutral,No,Africa,No
STUD4346,17,Prefer not to say,High School,Science,Yes,1,3,Yes,Biology,Beginner,4,Yes,3,High,No,Negative,No,South America,Yes
STUD4347,16,Female,Postgraduate,Engineering,No,7,4,Yes,Physics,Advanced,1,No,5,High,No,Negative,Yes,North America,No
STUD4348,21,Non-binary,High School,Science,Yes,10,1,Yes,Computer Science,Advanced,2,Yes,4,High,No,Negative,No,Africa,No
STUD4349,28,Female,High School,Law,Yes,3,4,Yes,History,Beginner,1,Yes,3,Low,Yes,Positive,No,North America,Yes
STUD4350,14,Non-binary,Postgraduate,Education,Yes,7,4,Yes,History,Beginner,4,Yes,3,Medium,No,Positive,Yes,Africa,No
STUD4351,29,Non-binary,High School,Arts,No,9,2,Yes,Art,Advanced,5,No,4,High,Yes,Positive,No,Asia,No
STUD4352,12,Prefer not to say,Postgraduate,Education,No,4,3,No,Math,Intermediate,3,Yes,3,High,Yes,Positive,Yes,Oceania,No
STUD4353,15,Male,Postgraduate,Law,No,4,4,No,Physics,Beginner,3,Yes,4,Medium,No,Neutral,Yes,North America,Yes
STUD4354,30,Female,High School,Arts,No,3,3,Yes,History,Beginner,4,Yes,5,High,No,Negative,Yes,Oceania,Yes
STUD4355,14,Male,Postgraduate,Medicine,No,5,5,No,Computer Science,Intermediate,1,No,2,Medium,Yes,Neutral,No,Africa,No
STUD4356,21,Non-binary,Postgraduate,Arts,No,1,2,No,History,Intermediate,5,Yes,5,Low,Yes,Negative,No,Oceania,No
STUD4357,15,Male,High School,Arts,Yes,6,5,No,Physics,Beginner,5,Yes,4,Low,No,Positive,Yes,Africa,No
STUD4358,13,Prefer not to say,Postgraduate,Medicine,No,8,4,No,Computer Science,Intermediate,1,No,1,Medium,No,Neutral,Yes,South America,No
STUD4359,19,Prefer not to say,Undergraduate,Education,No,0,3,Yes,Economics,Intermediate,3,No,5,High,Yes,Negative,No,North America,Yes
STUD4360,29,Prefer not to say,Postgraduate,Engineering,Yes,5,2,Yes,Physics,Beginner,1,Yes,1,Medium,Yes,Positive,No,Asia,No
STUD4361,25,Female,Postgraduate,Arts,No,7,4,No,History,Intermediate,2,No,2,Low,No,Neutral,Yes,North America,No
STUD4362,21,Male,Undergraduate,Arts,No,0,5,Yes,Computer Science,Intermediate,3,Yes,3,Low,No,Negative,No,Africa,No
STUD4363,26,Female,Undergraduate,Engineering,Yes,5,1,Yes,Physics,Beginner,5,No,5,High,Yes,Positive,Yes,Europe,Yes
STUD4364,25,Prefer not to say,High School,Medicine,No,8,5,Yes,Math,Advanced,1,No,2,Low,Yes,Neutral,No,Oceania,No
STUD4365,18,Prefer not to say,Postgraduate,Medicine,No,0,1,Yes,Art,Beginner,4,Yes,2,Low,No,Negative,Yes,Asia,Yes
STUD4366,25,Non-binary,High School,Arts,No,7,5,No,Computer Science,Intermediate,3,Yes,5,Medium,Yes,Positive,Yes,Oceania,No
STUD4367,18,Prefer not to say,Undergraduate,Science,No,5,4,Yes,Physics,Advanced,3,Yes,3,High,No,Positive,No,South America,Yes
STUD4368,28,Male,Postgraduate,Engineering,Yes,8,4,No,History,Beginner,5,Yes,1,Medium,No,Negative,Yes,North America,Yes
STUD4369,22,Prefer not to say,Postgraduate,Law,No,7,4,Yes,Physics,Intermediate,3,No,4,Low,Yes,Positive,Yes,Asia,No
STUD4370,13,Male,High School,Business,No,5,1,Yes,History,Advanced,2,Yes,2,Medium,No,Neutral,No,North America,Yes
STUD4371,21,Male,Undergraduate,Medicine,No,7,5,Yes,Economics,Advanced,4,Yes,4,High,No,Neutral,No,Africa,Yes
STUD4372,20,Non-binary,Undergraduate,Education,No,7,5,No,Computer Science,Intermediate,1,Yes,2,Medium,No,Negative,Yes,Africa,Yes
STUD4373,24,Non-binary,Postgraduate,Education,No,9,4,No,Computer Science,Beginner,4,Yes,5,Low,Yes,Positive,Yes,South America,Yes
STUD4374,30,Male,Undergraduate,Engineering,Yes,5,5,Yes,Biology,Advanced,2,Yes,5,High,Yes,Negative,No,South America,Yes
STUD4375,12,Prefer not to say,Postgraduate,Science,Yes,7,1,No,History,Intermediate,5,Yes,2,Low,Yes,Positive,No,Europe,Yes
STUD4376,16,Non-binary,Postgraduate,Arts,No,1,4,No,Economics,Intermediate,1,Yes,3,Low,Yes,Positive,Yes,Asia,No
STUD4377,21,Non-binary,High School,Education,No,7,1,No,Economics,Intermediate,4,Yes,1,High,No,Negative,Yes,South America,Yes
STUD4378,12,Prefer not to say,Postgraduate,Education,No,5,5,No,Physics,Beginner,1,No,1,Low,Yes,Negative,No,Asia,No
STUD4379,24,Female,Undergraduate,Science,Yes,5,1,No,Economics,Beginner,3,Yes,4,Low,Yes,Neutral,Yes,Asia,Yes
STUD4380,24,Prefer not to say,Undergraduate,Education,Yes,8,2,Yes,Physics,Beginner,2,No,4,Low,Yes,Positive,No,Africa,Yes
STUD4381,19,Male,High School,Medicine,Yes,0,3,No,Biology,Beginner,5,Yes,1,Medium,No,Negative,Yes,North America,Yes
STUD4382,25,Non-binary,High School,Law,Yes,3,3,No,Computer Science,Advanced,5,No,3,High,No,Positive,No,Asia,Yes
STUD4383,25,Non-binary,Undergraduate,Business,Yes,7,5,No,Math,Beginner,5,No,2,Medium,Yes,Negative,Yes,North America,No
STUD4384,17,Male,Postgraduate,Law,Yes,1,5,No,Computer Science,Intermediate,1,Yes,5,High,No,Neutral,Yes,Asia,No
STUD4385,25,Male,High School,Arts,No,0,2,Yes,Biology,Beginner,4,No,1,Medium,Yes,Positive,Yes,Europe,Yes
STUD4386,26,Non-binary,Undergraduate,Business,Yes,7,3,No,Biology,Advanced,2,No,4,Low,No,Neutral,No,Oceania,Yes
STUD4387,20,Female,Postgraduate,Law,No,10,1,Yes,Physics,Advanced,1,Yes,5,Low,No,Neutral,Yes,Asia,Yes
STUD4388,14,Prefer not to say,Postgraduate,Education,Yes,3,3,Yes,Math,Advanced,5,Yes,2,Medium,Yes,Positive,Yes,North America,Yes
STUD4389,30,Male,High School,Medicine,Yes,5,5,No,Economics,Advanced,4,No,2,Medium,No,Neutral,Yes,Africa,Yes
STUD4390,28,Female,Undergraduate,Law,No,0,5,No,Economics,Intermediate,2,No,1,Medium,Yes,Positive,No,South America,Yes
STUD4391,13,Male,Postgraduate,Business,No,1,5,No,Math,Intermediate,4,No,1,Medium,No,Neutral,No,South America,No
STUD4392,28,Prefer not to say,High School,Education,Yes,5,1,No,Biology,Advanced,3,Yes,5,High,No,Neutral,No,Europe,No
STUD4393,30,Male,Postgraduate,Science,Yes,10,4,Yes,History,Intermediate,5,Yes,4,High,No,Positive,No,South America,No
STUD4394,24,Female,Undergraduate,Science,No,10,3,Yes,Art,Beginner,4,No,3,Medium,No,Neutral,Yes,Europe,No
STUD4395,24,Male,Undergraduate,Law,No,7,3,No,Physics,Intermediate,4,No,3,Medium,Yes,Positive,Yes,Europe,No
STUD4396,29,Non-binary,High School,Medicine,Yes,10,1,No,Art,Beginner,2,Yes,5,Medium,Yes,Neutral,Yes,Europe,No
STUD4397,15,Prefer not to say,High School,Business,No,2,5,Yes,Computer Science,Beginner,2,Yes,2,High,No,Negative,Yes,Asia,Yes
STUD4398,16,Prefer not to say,Undergraduate,Arts,Yes,6,1,Yes,Physics,Advanced,5,Yes,5,Low,Yes,Neutral,No,Oceania,No
STUD4399,30,Non-binary,High School,Education,No,10,1,No,History,Beginner,5,No,3,High,Yes,Neutral,No,North America,No
STUD4400,14,Non-binary,Undergraduate,Arts,Yes,8,4,No,Economics,Advanced,1,Yes,4,High,Yes,Positive,Yes,Asia,No
STUD4401,20,Female,High School,Arts,Yes,1,1,Yes,Art,Advanced,3,No,3,Low,No,Neutral,No,South America,No
STUD4402,24,Non-binary,Undergraduate,Engineering,No,3,2,Yes,Computer Science,Advanced,4,Yes,3,Medium,Yes,Neutral,No,Europe,No
STUD4403,12,Non-binary,Undergraduate,Law,No,9,5,Yes,History,Advanced,4,Yes,5,Low,Yes,Neutral,No,South America,Yes
STUD4404,19,Non-binary,High School,Law,No,0,3,No,Computer Science,Intermediate,5,No,1,Medium,No,Neutral,Yes,South America,Yes
STUD4405,29,Prefer not to say,High School,Science,No,3,5,Yes,Physics,Advanced,5,Yes,1,High,No,Negative,Yes,Europe,Yes
STUD4406,30,Prefer not to say,High School,Engineering,No,3,5,Yes,Physics,Advanced,2,Yes,3,Low,No,Neutral,No,Asia,No
STUD4407,29,Male,High School,Education,Yes,9,2,Yes,Math,Beginner,3,No,5,Low,Yes,Positive,Yes,North America,No
STUD4408,20,Non-binary,High School,Science,No,5,1,No,Computer Science,Beginner,5,No,3,Low,Yes,Positive,Yes,Asia,No
STUD4409,18,Prefer not to say,Postgraduate,Engineering,No,9,4,No,Economics,Beginner,3,Yes,4,Low,Yes,Positive,Yes,Oceania,No
STUD4410,21,Male,High School,Law,Yes,5,5,Yes,Physics,Beginner,2,No,2,Medium,No,Negative,No,Oceania,Yes
STUD4411,18,Male,Undergraduate,Medicine,No,2,3,Yes,Art,Advanced,3,No,3,High,No,Negative,Yes,South America,No
STUD4412,26,Prefer not to say,Postgraduate,Engineering,No,10,4,No,Math,Beginner,3,Yes,1,High,Yes,Neutral,Yes,Asia,No
STUD4413,22,Non-binary,High School,Science,No,6,1,Yes,Economics,Beginner,4,No,5,Medium,No,Neutral,Yes,Africa,No
STUD4414,18,Male,Postgraduate,Engineering,Yes,3,2,No,Math,Beginner,3,Yes,3,High,Yes,Positive,Yes,Europe,Yes
STUD4415,27,Prefer not to say,Undergraduate,Engineering,No,7,4,No,History,Advanced,3,No,3,High,No,Positive,Yes,Oceania,No
STUD4416,15,Female,Undergraduate,Science,Yes,6,1,No,Physics,Intermediate,2,Yes,2,High,No,Positive,Yes,Asia,Yes
STUD4417,17,Male,Postgraduate,Business,No,7,5,Yes,Math,Advanced,1,No,1,Medium,No,Neutral,Yes,Africa,Yes
STUD4418,16,Female,Postgraduate,Law,No,7,2,Yes,Economics,Intermediate,4,Yes,2,High,No,Negative,Yes,Europe,Yes
STUD4419,24,Non-binary,High School,Arts,No,3,2,Yes,Biology,Advanced,3,No,1,Medium,Yes,Neutral,No,Asia,No
STUD4420,26,Female,Postgraduate,Education,No,0,1,Yes,Economics,Beginner,4,Yes,4,Low,No,Neutral,No,North America,No
STUD4421,17,Male,Postgraduate,Law,Yes,7,2,No,Art,Beginner,2,No,1,High,Yes,Positive,Yes,South America,No
STUD4422,28,Female,Undergraduate,Arts,No,7,3,Yes,History,Intermediate,2,Yes,4,Low,No,Neutral,Yes,Oceania,Yes
STUD4423,28,Male,High School,Business,No,3,5,No,Art,Intermediate,2,No,4,High,No,Neutral,No,Europe,Yes
STUD4424,22,Non-binary,Postgraduate,Engineering,No,4,3,Yes,Computer Science,Beginner,2,Yes,4,Low,No,Positive,Yes,Oceania,No
STUD4425,28,Female,Undergraduate,Arts,Yes,9,5,No,Computer Science,Beginner,1,Yes,5,Medium,Yes,Negative,Yes,Asia,No
STUD4426,30,Female,Undergraduate,Medicine,Yes,9,5,No,Economics,Beginner,1,Yes,5,Low,No,Neutral,No,Asia,Yes
STUD4427,24,Non-binary,Undergraduate,Arts,Yes,4,5,Yes,Math,Beginner,2,Yes,3,High,No,Negative,Yes,Asia,No
STUD4428,18,Male,High School,Arts,No,6,4,No,Art,Intermediate,4,No,3,Low,No,Neutral,No,Asia,Yes
STUD4429,24,Female,High School,Business,No,6,2,No,Economics,Beginner,3,No,1,Low,Yes,Positive,No,Oceania,Yes
STUD4430,26,Female,High School,Medicine,No,9,5,No,Biology,Intermediate,1,Yes,3,Medium,No,Positive,Yes,Africa,No
STUD4431,22,Female,High School,Business,Yes,9,4,No,History,Intermediate,3,No,3,Low,Yes,Positive,No,Asia,Yes
STUD4432,24,Prefer not to say,High School,Engineering,No,6,1,Yes,Math,Advanced,5,No,1,Medium,Yes,Negative,Yes,Europe,No
STUD4433,13,Female,Postgraduate,Science,No,9,1,Yes,Math,Beginner,1,Yes,5,Medium,Yes,Neutral,No,North America,No
STUD4434,23,Non-binary,Undergraduate,Arts,No,3,5,No,Math,Advanced,3,No,4,Medium,Yes,Negative,No,Europe,Yes
STUD4435,13,Male,High School,Science,No,9,3,Yes,Economics,Beginner,5,Yes,2,Low,No,Positive,Yes,Oceania,No
STUD4436,28,Non-binary,High School,Medicine,No,6,3,Yes,Art,Intermediate,1,No,1,Low,Yes,Neutral,No,South America,No
STUD4437,23,Female,Postgraduate,Business,Yes,3,5,Yes,Biology,Advanced,5,Yes,5,Low,No,Neutral,Yes,Oceania,No
STUD4438,13,Male,Undergraduate,Business,No,8,5,Yes,Economics,Beginner,1,Yes,5,High,Yes,Negative,Yes,Oceania,Yes
STUD4439,27,Male,Postgraduate,Arts,No,7,2,No,Economics,Beginner,2,Yes,4,Medium,Yes,Neutral,Yes,Asia,Yes
STUD4440,16,Female,Undergraduate,Arts,No,6,5,Yes,Biology,Beginner,4,No,5,Medium,No,Neutral,No,North America,No
STUD4441,21,Male,Postgraduate,Medicine,No,8,4,Yes,History,Intermediate,4,Yes,4,High,Yes,Negative,No,North America,Yes
STUD4442,23,Non-binary,Postgraduate,Arts,Yes,7,2,No,Biology,Advanced,2,No,4,High,Yes,Negative,No,Europe,No
STUD4443,12,Non-binary,Postgraduate,Engineering,No,2,3,No,Physics,Advanced,3,No,4,High,No,Neutral,No,South America,No
STUD4444,30,Prefer not to say,High School,Engineering,Yes,0,1,No,Computer Science,Intermediate,1,Yes,5,Low,No,Neutral,Yes,Oceania,No
STUD4445,25,Prefer not to say,Postgraduate,Business,No,4,1,No,Computer Science,Advanced,2,Yes,1,High,Yes,Negative,No,Europe,No
STUD4446,27,Male,Postgraduate,Education,No,5,1,No,Economics,Advanced,4,Yes,3,High,Yes,Negative,No,Africa,No
STUD4447,18,Female,Undergraduate,Business,No,3,2,No,Economics,Beginner,3,Yes,1,Medium,Yes,Negative,Yes,Africa,Yes
STUD4448,14,Prefer not to say,High School,Engineering,No,1,2,Yes,Biology,Advanced,5,Yes,2,High,No,Neutral,Yes,South America,Yes
STUD4449,24,Non-binary,Postgraduate,Engineering,No,9,5,Yes,History,Beginner,5,No,3,Medium,Yes,Positive,No,Europe,Yes
STUD4450,26,Male,High School,Arts,Yes,5,4,Yes,History,Intermediate,5,No,5,High,No,Positive,No,Asia,Yes
STUD4451,25,Female,High School,Science,No,3,5,Yes,Biology,Intermediate,3,No,1,Low,No,Neutral,Yes,Africa,No
STUD4452,13,Male,Undergraduate,Arts,No,5,5,Yes,Physics,Intermediate,1,No,1,Low,No,Positive,No,South America,No
STUD4453,27,Female,Postgraduate,Science,Yes,1,4,No,History,Beginner,5,No,3,High,No,Positive,No,North America,Yes
STUD4454,17,Female,Undergraduate,Arts,Yes,1,2,No,Art,Beginner,5,No,3,Medium,No,Negative,Yes,Europe,No
STUD4455,17,Non-binary,High School,Medicine,No,7,2,Yes,Computer Science,Beginner,1,No,5,Medium,No,Positive,No,Oceania,No
STUD4456,18,Non-binary,Postgraduate,Medicine,Yes,4,5,No,Computer Science,Beginner,2,No,1,Medium,Yes,Negative,No,Asia,No
STUD4457,12,Female,Undergraduate,Arts,No,2,2,No,Economics,Intermediate,1,No,3,Low,Yes,Positive,Yes,Asia,No
STUD4458,20,Male,Undergraduate,Science,Yes,3,3,No,Economics,Beginner,4,No,2,Medium,Yes,Positive,Yes,Africa,No
STUD4459,24,Prefer not to say,Undergraduate,Engineering,Yes,9,5,No,Art,Advanced,4,No,3,High,No,Neutral,No,Europe,Yes
STUD4460,25,Male,Undergraduate,Arts,No,9,1,No,Math,Intermediate,5,No,1,High,No,Positive,Yes,Europe,No
STUD4461,12,Non-binary,High School,Engineering,No,0,5,Yes,History,Advanced,2,Yes,5,Medium,No,Positive,Yes,Europe,Yes
STUD4462,21,Male,High School,Medicine,No,3,2,No,Art,Intermediate,2,Yes,1,Medium,No,Positive,Yes,South America,Yes
STUD4463,16,Non-binary,Postgraduate,Law,Yes,7,5,Yes,Economics,Advanced,2,Yes,1,High,Yes,Neutral,No,Africa,No
STUD4464,26,Non-binary,Undergraduate,Law,No,9,4,No,History,Advanced,1,Yes,1,High,Yes,Neutral,Yes,Asia,Yes
STUD4465,15,Non-binary,Postgraduate,Science,No,8,4,No,Art,Advanced,3,Yes,5,High,Yes,Neutral,No,South America,No
STUD4466,15,Male,High School,Science,No,8,4,No,Biology,Beginner,5,No,2,Medium,Yes,Negative,No,Africa,No
STUD4467,30,Prefer not to say,Undergraduate,Medicine,Yes,7,2,No,History,Advanced,3,Yes,5,Medium,Yes,Negative,No,Europe,No
STUD4468,28,Male,High School,Medicine,No,2,3,No,History,Beginner,5,No,2,Medium,No,Negative,No,Oceania,No
STUD4469,28,Male,Undergraduate,Science,No,10,4,No,Biology,Advanced,5,Yes,2,Low,No,Positive,Yes,North America,No
STUD4470,30,Female,Undergraduate,Engineering,Yes,0,3,No,Art,Intermediate,1,No,3,Low,Yes,Neutral,No,Africa,No
STUD4471,12,Female,Postgraduate,Law,Yes,10,5,Yes,Computer Science,Intermediate,2,No,5,High,Yes,Positive,No,Africa,No
STUD4472,12,Female,High School,Arts,No,9,1,Yes,Economics,Beginner,2,Yes,3,Medium,Yes,Positive,Yes,South America,No
STUD4473,22,Female,Postgraduate,Engineering,Yes,6,4,No,Computer Science,Advanced,4,Yes,1,Medium,Yes,Negative,No,Africa,No
STUD4474,26,Non-binary,Postgraduate,Arts,Yes,8,4,No,Economics,Intermediate,4,No,2,Medium,No,Negative,Yes,Europe,No
STUD4475,26,Prefer not to say,High School,Medicine,No,7,1,No,History,Beginner,4,No,5,High,No,Positive,Yes,Oceania,No
STUD4476,15,Non-binary,High School,Medicine,No,10,1,No,Physics,Advanced,2,No,1,Low,Yes,Positive,No,Oceania,Yes
STUD4477,28,Prefer not to say,Undergraduate,Medicine,Yes,6,4,No,History,Beginner,3,Yes,3,Low,Yes,Negative,No,South America,No
STUD4478,23,Prefer not to say,High School,Science,Yes,7,1,No,Economics,Advanced,3,Yes,2,Medium,No,Neutral,Yes,Oceania,Yes
STUD4479,12,Non-binary,Postgraduate,Medicine,No,2,1,Yes,Math,Advanced,3,No,4,Medium,No,Positive,Yes,South America,Yes
STUD4480,20,Non-binary,High School,Science,Yes,6,2,No,History,Beginner,1,No,1,Low,Yes,Positive,No,Oceania,Yes
STUD4481,29,Male,Undergraduate,Engineering,No,8,2,Yes,Biology,Beginner,2,Yes,3,Low,No,Neutral,Yes,Asia,No
STUD4482,29,Non-binary,Undergraduate,Business,Yes,2,4,Yes,Art,Beginner,3,Yes,2,Medium,No,Negative,No,South America,No
STUD4483,17,Female,Postgraduate,Business,No,7,3,Yes,Physics,Intermediate,5,Yes,1,Medium,No,Negative,Yes,Europe,Yes
STUD4484,18,Male,Undergraduate,Science,No,4,2,No,Economics,Intermediate,3,No,4,Low,No,Positive,Yes,Asia,Yes
STUD4485,25,Female,Postgraduate,Medicine,No,4,5,Yes,Math,Intermediate,2,No,1,Medium,No,Negative,Yes,South America,No
STUD4486,14,Female,Undergraduate,Arts,Yes,10,4,No,Biology,Intermediate,3,No,2,Low,Yes,Neutral,No,South America,Yes
STUD4487,24,Female,High School,Science,Yes,9,1,Yes,Art,Beginner,2,No,5,Low,No,Negative,No,Asia,No
STUD4488,23,Female,Undergraduate,Education,Yes,1,3,Yes,Physics,Advanced,4,No,5,Low,No,Positive,No,Oceania,No
STUD4489,22,Female,Postgraduate,Engineering,No,1,2,No,Physics,Beginner,2,No,1,Low,Yes,Negative,Yes,North America,Yes
STUD4490,23,Non-binary,High School,Education,No,0,2,Yes,Physics,Advanced,4,No,2,High,Yes,Negative,Yes,South America,No
STUD4491,13,Male,Postgraduate,Medicine,No,8,2,Yes,Art,Intermediate,4,No,4,Medium,Yes,Neutral,Yes,Oceania,Yes
STUD4492,16,Non-binary,High School,Engineering,No,3,4,Yes,Computer Science,Intermediate,3,Yes,1,High,No,Neutral,No,South America,Yes
STUD4493,30,Male,High School,Business,Yes,8,5,Yes,Math,Advanced,1,No,2,High,Yes,Neutral,No,South America,No
STUD4494,25,Male,High School,Law,Yes,9,1,No,Math,Intermediate,4,No,1,Low,No,Neutral,No,Europe,No
STUD4495,15,Prefer not to say,Postgraduate,Business,Yes,5,4,Yes,Math,Beginner,3,No,1,Medium,No,Neutral,No,Europe,No
STUD4496,30,Female,Postgraduate,Medicine,Yes,2,4,No,Biology,Intermediate,5,No,4,High,Yes,Positive,Yes,Europe,Yes
STUD4497,29,Female,High School,Business,No,8,3,Yes,Physics,Advanced,3,No,2,Medium,No,Positive,No,North America,No
STUD4498,12,Non-binary,Undergraduate,Science,Yes,1,4,No,Biology,Advanced,4,No,3,Low,No,Neutral,Yes,Oceania,No
STUD4499,22,Female,High School,Education,No,5,1,No,Art,Beginner,2,Yes,1,High,No,Neutral,No,North America,No
